game_date,game_type,dbf_id,card_name,card_included_in_games_qdklw,wins,win_rate,total_games_for_card
2017-12-12,2,43417,Malfurion the Pestilent,4550,2363,51.93,4534
2017-12-12,2,43419,Frost Lich Jaina,3064,1546,50.45,3052
2017-12-12,2,43423,Scourgelord Garrosh,1386,638,46.03,1382
2017-12-12,2,43426,Aluneth,6331,3472,54.84,6312
2017-12-12,2,45528,Dragon Soul,689,312,45.28,689
2017-12-12,2,46077,Woecleaver,1078,520,48.23,1077
2017-12-12,2,46107,Twig of the World Tree,988,473,47.87,987
2017-12-12,2,46263,Val'anyr,3573,1996,55.86,3564
2017-12-12,2,46299,Skull of the Man'ari,1671,842,50.38,1666
2017-12-12,2,46305,The Runespear,270,125,46.29,270
2017-12-12,2,47035,Kingsbane,3028,1334,44.05,3023
2017-04-06,30,41099,Jungle Giants,109,43,39.44,109
2017-04-06,30,41168,Open the Waygate,431,218,50.58,430
2017-04-06,30,41222,The Caverns Below,265,115,43.39,265
2017-04-06,30,41368,The Marsh Queen,219,88,40.18,218
2017-04-06,30,41427,Fire Plume's Heart,482,240,49.79,482
2017-04-06,30,41494,Awaken the Makers,1335,745,55.8,1320
2017-04-06,30,41499,Unite the Murlocs,385,235,61.03,385
2017-04-06,30,41856,Lakkari Sacrifice,163,66,40.49,163
2017-04-06,30,41868,The Last Kaleidosaur,115,41,35.65,115
2017-04-07,30,41099,Jungle Giants,648,301,46.45,648
2017-04-07,30,41168,Open the Waygate,2018,895,44.35,2016
2017-04-07,30,41222,The Caverns Below,2557,1147,44.85,2552
2017-04-07,30,41368,The Marsh Queen,937,355,37.88,937
2017-04-07,30,41427,Fire Plume's Heart,1760,852,48.4,1760
2017-04-07,30,41494,Awaken the Makers,6112,3193,52.24,6050
2017-04-07,30,41499,Unite the Murlocs,1675,978,58.38,1671
2017-04-07,30,41856,Lakkari Sacrifice,891,425,47.69,891
2017-04-07,30,41868,The Last Kaleidosaur,450,173,38.44,450
2017-04-08,30,41099,Jungle Giants,848,369,43.51,848
2017-04-08,30,41168,Open the Waygate,3158,1404,44.45,3157
2017-04-08,30,41222,The Caverns Below,4002,2028,50.67,3995
2017-04-08,30,41368,The Marsh Queen,1083,463,42.75,1082
2017-04-08,30,41427,Fire Plume's Heart,2438,1151,47.21,2436
2017-04-08,30,41494,Awaken the Makers,7943,4086,51.44,7862
2017-04-08,30,41499,Unite the Murlocs,2469,1413,57.22,2469
2017-04-08,30,41856,Lakkari Sacrifice,836,385,46.05,836
2017-04-08,30,41868,The Last Kaleidosaur,721,321,44.52,721
2017-04-09,30,41099,Jungle Giants,1022,459,44.91,1021
2017-04-09,30,41168,Open the Waygate,3076,1357,44.11,3075
2017-04-09,30,41222,The Caverns Below,4240,2090,49.29,4235
2017-04-09,30,41368,The Marsh Queen,927,383,41.31,927
2017-04-09,30,41427,Fire Plume's Heart,2981,1475,49.48,2979
2017-04-09,30,41494,Awaken the Makers,8037,4206,52.33,7960
2017-04-09,30,41499,Unite the Murlocs,2296,1279,55.7,2294
2017-04-09,30,41856,Lakkari Sacrifice,634,288,45.42,634
2017-04-09,30,41868,The Last Kaleidosaur,534,228,42.69,534
2017-04-10,30,41099,Jungle Giants,675,302,44.74,674
2017-04-10,30,41168,Open the Waygate,2111,961,45.52,2110
2017-04-10,30,41222,The Caverns Below,3300,1665,50.45,3299
2017-04-10,30,41368,The Marsh Queen,594,262,44.1,594
2017-04-10,30,41427,Fire Plume's Heart,2471,1305,52.81,2466
2017-04-10,30,41494,Awaken the Makers,5377,2791,51.9,5341
2017-04-10,30,41499,Unite the Murlocs,1623,927,57.11,1623
2017-04-10,30,41856,Lakkari Sacrifice,432,204,47.22,431
2017-04-10,30,41868,The Last Kaleidosaur,465,204,43.87,465
2017-04-11,30,41099,Jungle Giants,658,286,43.46,658
2017-04-11,30,41168,Open the Waygate,2223,998,44.89,2221
2017-04-11,30,41222,The Caverns Below,3163,1603,50.67,3160
2017-04-11,30,41368,The Marsh Queen,639,248,38.81,639
2017-04-11,30,41427,Fire Plume's Heart,2965,1554,52.41,2960
2017-04-11,30,41494,Awaken the Makers,5886,3029,51.46,5834
2017-04-11,30,41499,Unite the Murlocs,1689,920,54.47,1687
2017-04-11,30,41856,Lakkari Sacrifice,438,196,44.74,438
2017-04-11,30,41868,The Last Kaleidosaur,452,207,45.79,452
2017-04-12,30,41099,Jungle Giants,540,250,46.29,540
2017-04-12,30,41168,Open the Waygate,1646,713,43.31,1646
2017-04-12,30,41222,The Caverns Below,2903,1571,54.11,2901
2017-04-12,30,41368,The Marsh Queen,532,233,43.79,532
2017-04-12,30,41427,Fire Plume's Heart,2396,1226,51.16,2395
2017-04-12,30,41494,Awaken the Makers,5147,2708,52.61,5108
2017-04-12,30,41499,Unite the Murlocs,1374,764,55.6,1374
2017-04-12,30,41856,Lakkari Sacrifice,299,127,42.47,299
2017-04-12,30,41868,The Last Kaleidosaur,407,183,44.96,407
2017-04-13,30,41099,Jungle Giants,632,285,45.09,632
2017-04-13,30,41168,Open the Waygate,1604,706,44.01,1603
2017-04-13,30,41222,The Caverns Below,2887,1488,51.54,2885
2017-04-13,30,41368,The Marsh Queen,371,159,42.85,371
2017-04-13,30,41427,Fire Plume's Heart,2539,1300,51.2,2535
2017-04-13,30,41494,Awaken the Makers,4796,2477,51.64,4754
2017-04-13,30,41499,Unite the Murlocs,1245,708,56.86,1245
2017-04-13,30,41856,Lakkari Sacrifice,326,138,42.33,326
2017-04-13,30,41868,The Last Kaleidosaur,438,185,42.23,438
2017-08-10,30,41099,Jungle Giants,246,113,45.93,246
2017-08-10,30,41168,Open the Waygate,899,391,43.49,897
2017-08-10,30,41222,The Caverns Below,157,78,49.68,157
2017-08-10,30,41368,The Marsh Queen,170,63,37.05,170
2017-08-10,30,41427,Fire Plume's Heart,1021,547,53.57,1020
2017-08-10,30,41494,Awaken the Makers,2729,1417,51.92,2717
2017-08-10,30,41499,Unite the Murlocs,558,353,63.26,558
2017-08-10,30,41856,Lakkari Sacrifice,174,67,38.5,173
2017-08-10,30,41868,The Last Kaleidosaur,120,43,35.83,120
2017-08-10,30,42987,"Thrall, Deathseer",167,103,61.67,167
2017-08-10,30,43392,Valeera the Hollow,223,100,44.84,223
2017-08-10,30,43398,Deathstalker Rexxar,422,229,54.26,422
2017-08-10,30,43406,Uther of the Ebon Blade,532,290,54.51,532
2017-08-10,30,43408,Shadowreaper Anduin,847,479,56.55,846
2017-08-10,30,43415,Bloodreaver Gul'dan,551,328,59.52,551
2017-08-10,30,43417,Malfurion the Pestilent,250,137,54.8,250
2017-08-10,30,43419,Frost Lich Jaina,375,180,48,375
2017-08-10,30,43423,Scourgelord Garrosh,122,69,56.55,122
2017-08-11,30,41099,Jungle Giants,258,124,48.06,258
2017-08-11,30,41168,Open the Waygate,717,321,44.76,717
2017-08-11,30,41222,The Caverns Below,100,46,46,100
2017-08-11,30,41368,The Marsh Queen,244,100,40.98,244
2017-08-11,30,41427,Fire Plume's Heart,680,325,47.79,680
2017-08-11,30,41494,Awaken the Makers,4697,2570,54.71,4683
2017-08-11,30,41499,Unite the Murlocs,489,298,60.94,489
2017-08-11,30,41856,Lakkari Sacrifice,406,184,45.32,406
2017-08-11,30,41868,The Last Kaleidosaur,151,71,47.01,151
2017-08-11,30,42987,"Thrall, Deathseer",2416,1349,55.83,2414
2017-08-11,30,43392,Valeera the Hollow,2629,1268,48.23,2627
2017-08-11,30,43398,Deathstalker Rexxar,3939,2084,52.9,3938
2017-08-11,30,43406,Uther of the Ebon Blade,4324,2377,54.97,4319
2017-08-11,30,43408,Shadowreaper Anduin,7978,4544,56.95,7956
2017-08-11,30,43415,Bloodreaver Gul'dan,7206,4130,57.31,7186
2017-08-11,30,43417,Malfurion the Pestilent,2481,1372,55.3,2481
2017-08-11,30,43419,Frost Lich Jaina,4010,2029,50.59,4008
2017-08-11,30,43423,Scourgelord Garrosh,1277,615,48.15,1277
2017-08-12,30,41099,Jungle Giants,289,144,49.82,289
2017-08-12,30,41168,Open the Waygate,1100,502,45.63,1099
2017-08-12,30,41222,The Caverns Below,168,91,54.16,168
2017-08-12,30,41368,The Marsh Queen,204,95,46.56,204
2017-08-12,30,41427,Fire Plume's Heart,798,397,49.74,798
2017-08-12,30,41494,Awaken the Makers,5099,2713,53.2,5085
2017-08-12,30,41499,Unite the Murlocs,563,351,62.34,563
2017-08-12,30,41856,Lakkari Sacrifice,400,184,46,400
2017-08-12,30,41868,The Last Kaleidosaur,165,59,35.75,165
2017-08-12,30,42987,"Thrall, Deathseer",2669,1526,57.17,2668
2017-08-12,30,43392,Valeera the Hollow,3788,1801,47.54,3784
2017-08-12,30,43398,Deathstalker Rexxar,4550,2408,52.92,4543
2017-08-12,30,43406,Uther of the Ebon Blade,3669,1999,54.48,3664
2017-08-12,30,43408,Shadowreaper Anduin,9553,5347,55.97,9524
2017-08-12,30,43415,Bloodreaver Gul'dan,7767,4437,57.12,7748
2017-08-12,30,43417,Malfurion the Pestilent,3725,2092,56.16,3722
2017-08-12,30,43419,Frost Lich Jaina,3980,2042,51.3,3975
2017-08-12,30,43423,Scourgelord Garrosh,1375,674,49.01,1374
2017-08-13,30,41099,Jungle Giants,269,124,46.09,269
2017-08-13,30,41168,Open the Waygate,1325,647,48.83,1325
2017-08-13,30,41222,The Caverns Below,193,96,49.74,193
2017-08-13,30,41368,The Marsh Queen,139,50,35.97,139
2017-08-13,30,41427,Fire Plume's Heart,884,409,46.26,884
2017-08-13,30,41494,Awaken the Makers,4690,2478,52.83,4677
2017-08-13,30,41499,Unite the Murlocs,623,389,62.43,623
2017-08-13,30,41856,Lakkari Sacrifice,335,156,46.56,335
2017-08-13,30,41868,The Last Kaleidosaur,134,65,48.5,134
2017-08-13,30,42987,"Thrall, Deathseer",2384,1384,58.05,2382
2017-08-13,30,43392,Valeera the Hollow,3488,1702,48.79,3487
2017-08-13,30,43398,Deathstalker Rexxar,4977,2618,52.6,4974
2017-08-13,30,43406,Uther of the Ebon Blade,3393,1861,54.84,3390
2017-08-13,30,43408,Shadowreaper Anduin,9502,5197,54.69,9468
2017-08-13,30,43415,Bloodreaver Gul'dan,7275,4029,55.38,7257
2017-08-13,30,43417,Malfurion the Pestilent,3817,2147,56.24,3812
2017-08-13,30,43419,Frost Lich Jaina,3999,2062,51.56,3997
2017-08-13,30,43423,Scourgelord Garrosh,1286,643,50,1286
2017-08-14,30,41099,Jungle Giants,277,134,48.37,277
2017-08-14,30,41168,Open the Waygate,1129,518,45.88,1129
2017-08-14,30,41222,The Caverns Below,176,81,46.02,176
2017-08-14,30,41368,The Marsh Queen,123,44,35.77,123
2017-08-14,30,41427,Fire Plume's Heart,768,384,50,768
2017-08-14,30,41494,Awaken the Makers,4111,2092,50.88,4101
2017-08-14,30,41499,Unite the Murlocs,569,343,60.28,569
2017-08-14,30,41856,Lakkari Sacrifice,251,121,48.2,251
2017-08-14,30,41868,The Last Kaleidosaur,129,61,47.28,129
2017-08-14,30,42987,"Thrall, Deathseer",2421,1372,56.67,2419
2017-08-14,30,43392,Valeera the Hollow,3760,1848,49.14,3759
2017-08-14,30,43398,Deathstalker Rexxar,4707,2581,54.83,4702
2017-08-14,30,43406,Uther of the Ebon Blade,3169,1714,54.08,3168
2017-08-14,30,43408,Shadowreaper Anduin,8275,4569,55.21,8249
2017-08-14,30,43415,Bloodreaver Gul'dan,6603,3724,56.39,6590
2017-08-14,30,43417,Malfurion the Pestilent,3776,2168,57.41,3775
2017-08-14,30,43419,Frost Lich Jaina,3602,1807,50.16,3598
2017-08-14,30,43423,Scourgelord Garrosh,1017,503,49.45,1017
2017-08-15,30,41099,Jungle Giants,339,162,47.78,338
2017-08-15,30,41168,Open the Waygate,1183,504,42.6,1182
2017-08-15,30,41222,The Caverns Below,152,72,47.36,152
2017-08-15,30,41368,The Marsh Queen,123,51,41.46,123
2017-08-15,30,41427,Fire Plume's Heart,673,330,49.03,673
2017-08-15,30,41494,Awaken the Makers,3734,1994,53.4,3721
2017-08-15,30,41499,Unite the Murlocs,624,370,59.29,624
2017-08-15,30,41856,Lakkari Sacrifice,319,135,42.31,319
2017-08-15,30,41868,The Last Kaleidosaur,82,32,39.02,82
2017-08-15,30,42987,"Thrall, Deathseer",2275,1299,57.09,2274
2017-08-15,30,43392,Valeera the Hollow,3514,1688,48.03,3513
2017-08-15,30,43398,Deathstalker Rexxar,4208,2338,55.56,4202
2017-08-15,30,43406,Uther of the Ebon Blade,2853,1551,54.36,2851
2017-08-15,30,43408,Shadowreaper Anduin,8845,4875,55.11,8827
2017-08-15,30,43415,Bloodreaver Gul'dan,5964,3337,55.95,5960
2017-08-15,30,43417,Malfurion the Pestilent,4114,2353,57.19,4105
2017-08-15,30,43419,Frost Lich Jaina,3044,1582,51.97,3042
2017-08-15,30,43423,Scourgelord Garrosh,1034,539,52.12,1034
2017-08-16,30,41099,Jungle Giants,258,114,44.18,258
2017-08-16,30,41168,Open the Waygate,1205,529,43.9,1205
2017-08-16,30,41222,The Caverns Below,113,48,42.47,113
2017-08-16,30,41368,The Marsh Queen,135,55,40.74,135
2017-08-16,30,41427,Fire Plume's Heart,704,328,46.59,704
2017-08-16,30,41494,Awaken the Makers,3558,1848,51.93,3549
2017-08-16,30,41499,Unite the Murlocs,481,288,59.87,481
2017-08-16,30,41856,Lakkari Sacrifice,173,83,47.97,173
2017-08-16,30,41868,The Last Kaleidosaur,68,27,39.7,68
2017-08-16,30,42987,"Thrall, Deathseer",2374,1401,59.01,2373
2017-08-16,30,43392,Valeera the Hollow,3428,1660,48.42,3427
2017-08-16,30,43398,Deathstalker Rexxar,4068,2223,54.64,4066
2017-08-16,30,43406,Uther of the Ebon Blade,2761,1547,56.03,2757
2017-08-16,30,43408,Shadowreaper Anduin,8354,4665,55.84,8329
2017-08-16,30,43415,Bloodreaver Gul'dan,5780,3166,54.77,5773
2017-08-16,30,43417,Malfurion the Pestilent,4064,2388,58.75,4056
2017-08-16,30,43419,Frost Lich Jaina,3137,1623,51.73,3137
2017-08-16,30,43423,Scourgelord Garrosh,1137,558,49.07,1137
2017-08-17,30,41099,Jungle Giants,210,97,46.19,210
2017-08-17,30,41168,Open the Waygate,1094,491,44.88,1093
2017-08-17,30,41222,The Caverns Below,99,51,51.51,99
2017-08-17,30,41368,The Marsh Queen,131,56,42.74,131
2017-08-17,30,41427,Fire Plume's Heart,643,312,48.52,643
2017-08-17,30,41494,Awaken the Makers,2919,1510,51.73,2896
2017-08-17,30,41499,Unite the Murlocs,433,258,59.58,433
2017-08-17,30,41856,Lakkari Sacrifice,212,102,48.11,212
2017-08-17,30,41868,The Last Kaleidosaur,49,17,34.69,49
2017-08-17,30,42987,"Thrall, Deathseer",1676,966,57.63,1675
2017-08-17,30,43392,Valeera the Hollow,3180,1558,48.99,3179
2017-08-17,30,43398,Deathstalker Rexxar,3345,1889,56.47,3338
2017-08-17,30,43406,Uther of the Ebon Blade,2364,1263,53.42,2363
2017-08-17,30,43408,Shadowreaper Anduin,8066,4479,55.52,8017
2017-08-17,30,43415,Bloodreaver Gul'dan,5327,2957,55.5,5312
2017-08-17,30,43417,Malfurion the Pestilent,3762,2190,58.21,3749
2017-08-17,30,43419,Frost Lich Jaina,2660,1389,52.21,2655
2017-08-17,30,43423,Scourgelord Garrosh,800,377,47.12,800
2017-12-07,30,41099,Jungle Giants,215,91,42.32,215
2017-12-07,30,41168,Open the Waygate,688,323,46.94,688
2017-12-07,30,41222,The Caverns Below,71,30,42.25,71
2017-12-07,30,41368,The Marsh Queen,63,28,44.44,63
2017-12-07,30,41427,Fire Plume's Heart,327,166,50.76,327
2017-12-07,30,41494,Awaken the Makers,1092,550,50.36,1091
2017-12-07,30,41499,Unite the Murlocs,287,163,56.79,287
2017-12-07,30,41856,Lakkari Sacrifice,202,81,40.09,202
2017-12-07,30,41868,The Last Kaleidosaur,75,37,49.33,75
2017-12-07,30,42987,"Thrall, Deathseer",959,505,52.65,958
2017-12-07,30,43369,Rhok'delar,207,124,59.9,207
2017-12-07,30,43392,Valeera the Hollow,2098,1018,48.52,2095
2017-12-07,30,43398,Deathstalker Rexxar,2264,1279,56.49,2263
2017-12-07,30,43406,Uther of the Ebon Blade,831,446,53.67,831
2017-12-07,30,43408,Shadowreaper Anduin,7454,4190,56.21,7425
2017-12-07,30,43415,Bloodreaver Gul'dan,4559,2570,56.37,4544
2017-12-07,30,43417,Malfurion the Pestilent,2352,1305,55.48,2348
2017-12-07,30,43419,Frost Lich Jaina,2414,1312,54.34,2407
2017-12-07,30,43423,Scourgelord Garrosh,602,282,46.84,600
2017-12-07,30,43426,Aluneth,348,189,54.31,348
2017-12-07,30,45528,Dragon Soul,115,57,49.56,115
2017-12-07,30,46077,Woecleaver,52,23,44.23,52
2017-12-07,30,46107,Twig of the World Tree,101,44,43.56,101
2017-12-07,30,46263,Val'anyr,190,102,53.68,190
2017-12-07,30,46299,Skull of the Man'ari,201,126,62.68,200
2017-12-07,30,46305,The Runespear,39,12,30.76,39
2017-12-07,30,47035,Kingsbane,646,328,50.77,644
2017-12-08,30,41099,Jungle Giants,154,78,50.64,154
2017-12-08,30,41168,Open the Waygate,671,291,43.36,671
2017-12-08,30,41222,The Caverns Below,195,84,43.07,195
2017-12-08,30,41368,The Marsh Queen,56,28,50,56
2017-12-08,30,41427,Fire Plume's Heart,177,78,44.06,177
2017-12-08,30,41494,Awaken the Makers,1289,705,54.69,1285
2017-12-08,30,41499,Unite the Murlocs,88,50,56.81,88
2017-12-08,30,41856,Lakkari Sacrifice,359,153,42.61,359
2017-12-08,30,41868,The Last Kaleidosaur,210,84,40,210
2017-12-08,30,42987,"Thrall, Deathseer",685,376,54.89,685
2017-12-08,30,43369,Rhok'delar,1254,676,53.9,1254
2017-12-08,30,43392,Valeera the Hollow,3062,1360,44.41,3057
2017-12-08,30,43398,Deathstalker Rexxar,2496,1377,55.16,2494
2017-12-08,30,43406,Uther of the Ebon Blade,770,407,52.85,770
2017-12-08,30,43408,Shadowreaper Anduin,5118,2939,57.42,5090
2017-12-08,30,43415,Bloodreaver Gul'dan,5433,3142,57.83,5402
2017-12-08,30,43417,Malfurion the Pestilent,1653,883,53.41,1646
2017-12-08,30,43419,Frost Lich Jaina,2020,975,48.26,2015
2017-12-08,30,43423,Scourgelord Garrosh,401,173,43.14,401
2017-12-08,30,43426,Aluneth,1970,1102,55.93,1970
2017-12-08,30,45528,Dragon Soul,603,299,49.58,603
2017-12-08,30,46077,Woecleaver,404,172,42.57,404
2017-12-08,30,46107,Twig of the World Tree,631,320,50.71,631
2017-12-08,30,46263,Val'anyr,969,543,56.03,969
2017-12-08,30,46299,Skull of the Man'ari,1577,920,58.33,1575
2017-12-08,30,46305,The Runespear,190,89,46.84,190
2017-12-08,30,47035,Kingsbane,4037,2010,49.78,4034
2017-12-09,30,41099,Jungle Giants,213,92,43.19,213
2017-12-09,30,41168,Open the Waygate,650,259,39.84,650
2017-12-09,30,41222,The Caverns Below,146,57,39.04,146
2017-12-09,30,41368,The Marsh Queen,72,29,40.27,72
2017-12-09,30,41427,Fire Plume's Heart,255,110,43.13,255
2017-12-09,30,41494,Awaken the Makers,1658,842,50.78,1655
2017-12-09,30,41499,Unite the Murlocs,145,82,56.55,145
2017-12-09,30,41856,Lakkari Sacrifice,330,145,43.93,330
2017-12-09,30,41868,The Last Kaleidosaur,257,114,44.35,257
2017-12-09,30,42987,"Thrall, Deathseer",682,358,52.49,682
2017-12-09,30,43369,Rhok'delar,1525,863,56.59,1524
2017-12-09,30,43392,Valeera the Hollow,3146,1450,46.09,3142
2017-12-09,30,43398,Deathstalker Rexxar,3168,1785,56.34,3163
2017-12-09,30,43406,Uther of the Ebon Blade,895,489,54.63,895
2017-12-09,30,43408,Shadowreaper Anduin,6389,3589,56.17,6367
2017-12-09,30,43415,Bloodreaver Gul'dan,6256,3537,56.53,6217
2017-12-09,30,43417,Malfurion the Pestilent,2433,1288,52.93,2429
2017-12-09,30,43419,Frost Lich Jaina,2029,991,48.84,2023
2017-12-09,30,43423,Scourgelord Garrosh,478,216,45.18,478
2017-12-09,30,43426,Aluneth,2716,1642,60.45,2712
2017-12-09,30,45528,Dragon Soul,585,255,43.58,585
2017-12-09,30,46077,Woecleaver,494,239,48.38,494
2017-12-09,30,46107,Twig of the World Tree,812,398,49.01,811
2017-12-09,30,46263,Val'anyr,1213,648,53.42,1211
2017-12-09,30,46299,Skull of the Man'ari,1651,955,57.84,1649
2017-12-09,30,46305,The Runespear,170,83,48.82,170
2017-12-09,30,47035,Kingsbane,4470,2286,51.14,4463
2017-12-10,30,41099,Jungle Giants,242,106,43.8,241
2017-12-10,30,41168,Open the Waygate,654,265,40.51,654
2017-12-10,30,41222,The Caverns Below,131,55,41.98,131
2017-12-10,30,41368,The Marsh Queen,76,39,51.31,76
2017-12-10,30,41427,Fire Plume's Heart,317,151,47.63,317
2017-12-10,30,41494,Awaken the Makers,1580,847,53.6,1572
2017-12-10,30,41499,Unite the Murlocs,251,156,62.15,251
2017-12-10,30,41856,Lakkari Sacrifice,340,143,42.05,340
2017-12-10,30,41868,The Last Kaleidosaur,278,133,47.84,278
2017-12-10,30,42987,"Thrall, Deathseer",713,389,54.55,713
2017-12-10,30,43369,Rhok'delar,1381,755,54.67,1381
2017-12-10,30,43392,Valeera the Hollow,2874,1367,47.56,2871
2017-12-10,30,43398,Deathstalker Rexxar,2835,1609,56.75,2830
2017-12-10,30,43406,Uther of the Ebon Blade,882,480,54.42,881
2017-12-10,30,43408,Shadowreaper Anduin,6110,3485,57.03,6084
2017-12-10,30,43415,Bloodreaver Gul'dan,6534,3692,56.5,6491
2017-12-10,30,43417,Malfurion the Pestilent,2266,1188,52.42,2266
2017-12-10,30,43419,Frost Lich Jaina,2375,1193,50.23,2367
2017-12-10,30,43423,Scourgelord Garrosh,639,329,51.48,639
2017-12-10,30,43426,Aluneth,3013,1754,58.21,3009
2017-12-10,30,45528,Dragon Soul,377,186,49.33,377
2017-12-10,30,46077,Woecleaver,609,308,50.57,609
2017-12-10,30,46107,Twig of the World Tree,657,305,46.42,657
2017-12-10,30,46263,Val'anyr,1323,785,59.33,1321
2017-12-10,30,46299,Skull of the Man'ari,1484,840,56.6,1481
2017-12-10,30,46305,The Runespear,302,168,55.62,302
2017-12-10,30,47035,Kingsbane,4022,2034,50.57,4021
2017-12-11,30,41099,Jungle Giants,197,87,44.16,197
2017-12-11,30,41168,Open the Waygate,583,247,42.36,582
2017-12-11,30,41222,The Caverns Below,94,37,39.36,94
2017-12-11,30,41368,The Marsh Queen,80,29,36.25,80
2017-12-11,30,41427,Fire Plume's Heart,353,176,49.85,353
2017-12-11,30,41494,Awaken the Makers,1341,683,50.93,1336
2017-12-11,30,41499,Unite the Murlocs,209,131,62.67,209
2017-12-11,30,41856,Lakkari Sacrifice,181,69,38.12,181
2017-12-11,30,41868,The Last Kaleidosaur,251,115,45.81,251
2017-12-11,30,42987,"Thrall, Deathseer",893,477,53.41,893
2017-12-11,30,43369,Rhok'delar,1141,635,55.65,1140
2017-12-11,30,43392,Valeera the Hollow,2335,1077,46.12,2334
2017-12-11,30,43398,Deathstalker Rexxar,2407,1335,55.46,2404
2017-12-11,30,43406,Uther of the Ebon Blade,971,515,53.03,971
2017-12-11,30,43408,Shadowreaper Anduin,5637,3163,56.11,5605
2017-12-11,30,43415,Bloodreaver Gul'dan,5961,3389,56.85,5916
2017-12-11,30,43417,Malfurion the Pestilent,2256,1221,54.12,2255
2017-12-11,30,43419,Frost Lich Jaina,2015,1006,49.92,2006
2017-12-11,30,43423,Scourgelord Garrosh,425,202,47.52,425
2017-12-11,30,43426,Aluneth,2921,1654,56.62,2917
2017-12-11,30,45528,Dragon Soul,301,153,50.83,301
2017-12-11,30,46077,Woecleaver,448,205,45.75,448
2017-12-11,30,46107,Twig of the World Tree,666,336,50.45,665
2017-12-11,30,46263,Val'anyr,2224,1420,63.84,2216
2017-12-11,30,46299,Skull of the Man'ari,1135,626,55.15,1132
2017-12-11,30,46305,The Runespear,207,94,45.41,207
2017-12-11,30,47035,Kingsbane,3583,1858,51.85,3581
2017-12-12,30,41099,Jungle Giants,20,12,60,20
2017-12-12,30,41168,Open the Waygate,30,15,50,30
2017-12-12,30,41222,The Caverns Below,3,1,33.33,3
2017-12-12,30,41368,The Marsh Queen,5,2,40,5
2017-12-12,30,41427,Fire Plume's Heart,16,9,56.25,16
2017-12-12,30,41494,Awaken the Makers,131,71,54.19,130
2017-12-12,30,41499,Unite the Murlocs,21,12,57.14,21
2017-12-12,30,41856,Lakkari Sacrifice,22,13,59.09,22
2017-12-12,30,41868,The Last Kaleidosaur,12,6,50,12
2017-12-12,30,42987,"Thrall, Deathseer",60,30,50,60
2017-12-12,30,43369,Rhok'delar,87,47,54.02,87
2017-12-12,30,43392,Valeera the Hollow,225,95,42.22,225
2017-12-12,30,43398,Deathstalker Rexxar,272,148,54.41,272
2017-12-12,30,43406,Uther of the Ebon Blade,104,60,57.69,103
2017-12-12,30,43408,Shadowreaper Anduin,508,287,56.49,507
2017-12-12,30,43415,Bloodreaver Gul'dan,573,323,56.36,567
2017-12-12,30,43417,Malfurion the Pestilent,269,148,55.01,269
2017-12-12,30,43419,Frost Lich Jaina,185,97,52.43,185
2017-12-12,30,43423,Scourgelord Garrosh,55,30,54.54,55
2017-12-12,30,43426,Aluneth,232,134,57.75,232
2017-12-12,30,45528,Dragon Soul,30,18,60,30
2017-12-12,30,46077,Woecleaver,31,16,51.61,31
2017-12-12,30,46107,Twig of the World Tree,54,25,46.29,54
2017-12-12,30,46263,Val'anyr,298,195,65.43,298
2017-12-12,30,46299,Skull of the Man'ari,112,62,55.35,112
2017-12-12,30,46305,The Runespear,29,19,65.51,29
2017-12-12,30,47035,Kingsbane,342,162,47.36,341